reuse_time,counts
1,12633528
2,7292130
3,2351379
4,2749594
5,1498184
6,2722524
7,1858349
8,402573
9,280526
10,1693076
11,4128709
12,3231667
13,192134
14,257621
15,87198
16,108924
17,230519
18,387152
19,199664
20,124075
21,48982
22,85063
23,43132
24,57331
25,118764
26,185686
27,68353
28,284361
29,170050
30,368062
31,526108
32,49057
33,22965
34,584247
35,558818
36,230067
37,386019
38,51657
39,165470
40,114716
41,327706
42,526598
43,45213
44,18133
45,4917
46,92670
47,78272
48,44307
49,42684
50,500552
51,431227
52,38108
53,8503
54,638411
55,360315
56,59583
57,20879
58,17823
59,6587
60,12551
61,356334
62,340668
63,9359
64,52492
65,129629
66,538138
67,299160
68,31429
69,131767
70,222907
71,80836
72,4268
73,11891
74,6553
75,11833
76,13775
77,14195
78,7190
79,13391
80,10719
81,8412
82,6685
83,3168
84,2986
85,3985
86,6050
87,8371
88,14420
89,24957
90,8859
91,10258
92,5343
93,10945
94,17431
95,5138
96,8854
97,7064
98,4048
99,3190
100,2590
101,4989
102,4799
103,1645
104,598
105,6757
106,4076
107,3497
108,932
109,1466
110,4240
111,738
112,4797
113,9398
114,14580
115,2960
116,1345
117,3226
118,9194
119,12930
120,4017
121,3786
122,1715
123,3898
124,4567
125,2818
126,6047
127,6445
128,4169
129,2705
130,6980
131,3214
132,5963
133,5331
134,1074
135,5892
136,2428
137,2570
138,5423
139,3184
140,811
141,1812
142,698
143,3404
144,4521
145,1612
146,532
147,472
148,5199
149,1377
150,734
151,645
152,3818
153,4028
154,3606
155,989
156,1109
157,5305
158,1813
159,3130
160,1914
161,312
162,777
163,909
164,1056
165,627
166,308
167,1244
168,848
169,623
170,3108
171,499
172,948
173,344
174,516
175,335
176,319
177,1205
178,228
179,1102
180,1248
181,347
182,858
183,20421
184,541
185,432
186,302
187,944
188,35894
189,619
190,283
191,233
192,75
193,426
194,312
195,243
196,703
197,794
198,622
199,879
200,729
201,1819
202,473
203,635
204,562
205,1171
206,779
207,980
208,27824
209,646
210,540
211,730
212,236
213,33477
214,1664
215,896
216,68
217,280
218,496
219,869
220,1202
221,118
222,272
223,547
224,10854
225,588
226,1232
227,534
228,531
229,18675
230,391
231,771
232,10068
233,2487
234,862
235,774
236,2551
237,20504
238,5953
239,1976
240,1486
241,1609
242,829
243,1540
244,517
245,3085
246,138
247,734
248,345
249,13862
250,23
251,307
252,160
253,192
254,16744
255,759
256,74
258,13841
260,950
262,17256
264,313
266,273
268,686
270,107
272,649
274,1242
276,2794
278,511
280,2541
282,599
284,5119
286,7
288,3309
290,110
292,819
294,328
296,719
298,534
300,1246
302,422
304,158
306,167
308,34376
310,1236
312,268
314,26828
316,2332
318,148
320,167
322,142
324,2646
326,2210
328,807
330,1182
332,2492
334,34726
336,526
338,20634
340,655
342,54
344,24
346,494
348,590
350,16578
352,162
354,14536
356,54
358,16446
360,86
362,13679
364,237
366,731
368,189
370,521
372,115
374,17321
376,58
378,107
380,10152
382,16996
384,26
386,151
388,9773
390,0
392,175
394,26
396,515
398,202
400,85
402,176
404,293
406,10
408,33
410,110
412,226
414,1
416,43
418,146
420,242
422,19
424,141
426,323
428,426
430,114
432,441
434,131
436,27
438,0
440,7
442,32
444,173
446,35
448,90
450,7
452,65
454,19
456,69
458,9
460,203
462,31
464,354
466,96
468,166
470,38
472,243
474,284
476,782
478,557
480,80
482,2309
484,98
486,249
488,50
490,281
492,2325
494,6
496,72
498,17
500,466
502,2057
504,145
506,276
508,95
510,140
512,461
514,1456
516,3
518,106
520,74
522,230
524,331
526,527
528,32
530,249
532,2235
534,366
536,29
538,108
540,158
542,3162
544,16
546,2
548,48
550,116
552,84
554,503
556,5
558,46
560,337
562,310
564,374
566,541
568,69
570,6
572,4844
574,413
